location;date;total_cases;new_cases;total_deaths;new_deaths;reproduction_rate;icu_patients;hosp_patients;total_tests;total_vaccinations;people_vaccinated;people_fully_vaccinated
USA;3/01/2020;;0.0;;0.0;;;;;;;
USA;4/01/2020;;0.0;;0.0;;;;;;;
USA;5/01/2020;;0.0;;0.0;;;;;;;
USA;6/01/2020;;0.0;;0.0;;;;;;;
USA;7/01/2020;;0.0;;0.0;;;;;;;
USA;8/01/2020;;0.0;;0.0;;;;;;;
USA;9/01/2020;;0.0;;0.0;;;;;;;
USA;10/01/2020;;0.0;;0.0;;;;;;;
USA;11/01/2020;;0.0;;0.0;;;;;;;
USA;12/01/2020;;0.0;;0.0;;;;;;;
USA;13/01/2020;;0.0;;0.0;;;;;;;
USA;14/01/2020;;0.0;;0.0;;;;;;;
USA;15/01/2020;;0.0;;0.0;;;;;;;
USA;16/01/2020;;0.0;;0.0;;;;;;;
USA;17/01/2020;;0.0;;0.0;;;;;;;
USA;18/01/2020;;0.0;;0.0;;;;;;;
USA;19/01/2020;;0.0;;0.0;;;;;;;
USA;20/01/2020;1.0;1.0;;0.0;;;;;;;
USA;21/01/2020;1.0;0.0;;0.0;;;;;;;
USA;22/01/2020;1.0;0.0;;0.0;;;;;;;
USA;23/01/2020;1.0;0.0;;0.0;;;;;;;
USA;24/01/2020;1.0;0.0;;0.0;;;;;;;
USA;25/01/2020;6.0;5.0;;0.0;;;;;;;
USA;26/01/2020;7.0;1.0;;0.0;;;;;;;
USA;27/01/2020;7.0;0.0;;0.0;;;;;;;
USA;28/01/2020;8.0;1.0;;0.0;;;;;;;
USA;29/01/2020;8.0;0.0;;0.0;;;;;;;
USA;30/01/2020;8.0;0.0;;0.0;;;;;;;
USA;31/01/2020;8.0;0.0;;0.0;;;;;;;
USA;1/02/2020;8.0;0.0;;0.0;;;;;;;
USA;2/02/2020;9.0;1.0;;0.0;;;;;;;
USA;3/02/2020;10.0;1.0;;0.0;;;;;;;
USA;4/02/2020;13.0;3.0;;0.0;;;;;;;
USA;5/02/2020;17.0;4.0;;0.0;;;;;;;
USA;6/02/2020;19.0;2.0;;0.0;;;;;;;
USA;7/02/2020;19.0;0.0;;0.0;;;;;;;
USA;8/02/2020;19.0;0.0;;0.0;;;;;;;
USA;9/02/2020;20.0;1.0;;0.0;;;;;;;
USA;10/02/2020;20.0;0.0;;0.0;;;;;;;
USA;11/02/2020;20.0;0.0;;0.0;;;;;;;
USA;12/02/2020;20.0;0.0;;0.0;;;;;;;
USA;13/02/2020;20.0;0.0;;0.0;;;;;;;
USA;14/02/2020;22.0;2.0;;0.0;;;;;;;
USA;15/02/2020;23.0;1.0;;0.0;;;;;;;
USA;16/02/2020;24.0;1.0;;0.0;;;;;;;
USA;17/02/2020;24.0;0.0;;0.0;;;;;;;
USA;18/02/2020;24.0;0.0;;0.0;;;;;;;
USA;19/02/2020;26.0;2.0;;0.0;;;;;;;
USA;20/02/2020;31.0;5.0;;0.0;;;;;;;
USA;21/02/2020;34.0;3.0;;0.0;;;;;;;
USA;22/02/2020;35.0;1.0;;0.0;;;;;;;
USA;23/02/2020;40.0;5.0;;0.0;;;;;;;
USA;24/02/2020;48.0;8.0;;0.0;;;;;;;
USA;25/02/2020;48.0;0.0;;0.0;;;;;;;
USA;26/02/2020;52.0;4.0;;0.0;;;;;;;
USA;27/02/2020;56.0;4.0;;0.0;;;;;;;
USA;28/02/2020;64.0;8.0;;0.0;;;;;;;
USA;29/02/2020;69.0;5.0;1.0;1.0;;;;;;;
USA;1/03/2020;73.0;4.0;1.0;0.0;;;;348.0;;;
USA;2/03/2020;82.0;9.0;2.0;1.0;;;;863.0;;;
USA;3/03/2020;100.0;18.0;2.0;0.0;;;;1480.0;;;
USA;4/03/2020;135.0;35.0;8.0;6.0;;;;2369.0;;;
USA;5/03/2020;186.0;51.0;11.0;3.0;3.59;;;3572.0;;;
USA;6/03/2020;256.0;70.0;13.0;2.0;3.55;;;5095.0;;;
USA;7/03/2020;334.0;78.0;16.0;3.0;3.56;;;6867.0;;;
USA;8/03/2020;464.0;130.0;19.0;3.0;3.46;;;8505.0;;;
USA;9/03/2020;610.0;146.0;24.0;5.0;3.35;;;10902.0;;;
USA;10/03/2020;822.0;212.0;28.0;4.0;3.37;;;14382.0;;;
USA;11/03/2020;1212.0;390.0;32.0;4.0;3.42;;;19214.0;;;
USA;12/03/2020;1709.0;497.0;39.0;7.0;3.41;;;28105.0;;;
USA;13/03/2020;2234.0;525.0;51.0;12.0;3.42;;;39833.0;;;
USA;14/03/2020;2961.0;727.0;58.0;7.0;3.38;;;52880.0;;;
USA;15/03/2020;3929.0;968.0;69.0;11.0;3.42;;;67322.0;;;
USA;16/03/2020;5148.0;1219.0;82.0;13.0;3.58;;;94650.0;;;
USA;17/03/2020;7283.0;2135.0;100.0;18.0;3.61;;;134499.0;;;
USA;18/03/2020;9652.0;2369.0;121.0;21.0;3.6;;;184895.0;;;
USA;19/03/2020;12881.0;3229.0;149.0;28.0;3.56;;;245562.0;;;
USA;20/03/2020;17743.0;4862.0;213.0;64.0;3.47;;;321885.0;;;
USA;21/03/2020;23856.0;6113.0;282.0;69.0;3.3;;;397690.0;;;
USA;22/03/2020;31415.0;7559.0;374.0;92.0;3.18;;;471628.0;;;
USA;23/03/2020;40525.0;9110.0;486.0;112.0;2.98;;;551491.0;;;
USA;24/03/2020;51290.0;10765.0;604.0;118.0;2.75;;;656096.0;;;
USA;25/03/2020;62044.0;10754.0;768.0;164.0;2.57;;;770807.0;;;
USA;26/03/2020;73376.0;11332.0;977.0;209.0;2.43;;;900092.0;;;
USA;27/03/2020;87491.0;14115.0;1278.0;301.0;2.32;;;1035942.0;;;
USA;28/03/2020;105965.0;18474.0;1619.0;341.0;2.22;;;1157698.0;;;
USA;29/03/2020;126309.0;20344.0;2106.0;487.0;2.12;;;1267961.0;;;
USA;30/03/2020;146982.0;20673.0;2662.0;556.0;2.02;;;1391454.0;;;
USA;31/03/2020;173143.0;26161.0;3327.0;665.0;1.94;;;1533740.0;;;
USA;1/04/2020;188679.0;15536.0;3958.0;631.0;1.85;;;1686877.0;;;
USA;2/04/2020;211939.0;23260.0;4940.0;982.0;1.73;;;1848672.0;;;
USA;3/04/2020;240613.0;28674.0;6061.0;1121.0;1.63;;;2017976.0;;;
USA;4/04/2020;270403.0;29790.0;7372.0;1311.0;1.56;;;2165734.0;;;
USA;5/04/2020;302460.0;32057.0;8748.0;1376.0;1.49;;;2304390.0;;;
USA;6/04/2020;334594.0;32134.0;10288.0;1540.0;1.41;;;2447497.0;;;
USA;7/04/2020;361578.0;26984.0;12161.0;1873.0;1.33;;;2627490.0;;;
USA;8/04/2020;390207.0;28629.0;13852.0;1691.0;1.26;;;2795824.0;;;
USA;9/04/2020;419562.0;29355.0;15945.0;2093.0;1.21;;;2969900.0;;;
USA;10/04/2020;453710.0;34148.0;18166.0;2221.0;1.16;;;3142018.0;;;
USA;11/04/2020;488453.0;34743.0;20396.0;2230.0;1.13;;;3352511.0;;;
USA;12/04/2020;521632.0;33179.0;22637.0;2241.0;1.11;;;3464086.0;;;
USA;13/04/2020;553167.0;31535.0;24829.0;2192.0;1.08;;;3578297.0;;;
USA;14/04/2020;580261.0;27094.0;26686.0;1857.0;1.05;;;3740883.0;;;
USA;15/04/2020;605505.0;25244.0;28591.0;1905.0;1.02;;;3913295.0;;;
USA;16/04/2020;630764.0;25259.0;31023.0;2432.0;1.01;;;4097588.0;;;
USA;17/04/2020;655972.0;25208.0;33754.0;2731.0;1.01;;;4296205.0;;;
USA;18/04/2020;687466.0;31494.0;36199.0;2445.0;1.02;;;4463573.0;;;
USA;19/04/2020;717782.0;30316.0;38535.0;2336.0;1.03;;;4597996.0;;;
USA;20/04/2020;746063.0;28281.0;40383.0;1848.0;1.03;;;4758541.0;;;
USA;21/04/2020;772133.0;26070.0;42376.0;1993.0;1.02;;;4979861.0;;;
USA;22/04/2020;798561.0;26428.0;44453.0;2077.0;1.01;;;5215797.0;;;
USA;23/04/2020;824488.0;25927.0;47126.0;2673.0;1.0;;;5449169.0;;;
USA;24/04/2020;854958.0;30470.0;49347.0;2221.0;0.99;;;5708841.0;;;
USA;25/04/2020;888169.0;33211.0;51331.0;1984.0;1.0;;;5928518.0;;;
USA;26/04/2020;922947.0;34778.0;53434.0;2103.0;0.99;;;6100208.0;;;
USA;27/04/2020;956550.0;33603.0;55326.0;1892.0;0.98;;;6326139.0;;;
USA;28/04/2020;982613.0;26063.0;56861.0;1535.0;0.97;;;6595978.0;;;
USA;29/04/2020;1006371.0;23758.0;58350.0;1489.0;0.97;;;6890877.0;;;
USA;30/04/2020;1030306.0;23935.0;60461.0;2111.0;0.96;;;7213558.0;;;
USA;1/05/2020;1057080.0;26774.0;62878.0;2417.0;0.97;;;7550390.0;;;
USA;2/05/2020;1088301.0;31221.0;65116.0;2238.0;0.96;;;7818844.0;;;
USA;3/05/2020;1121383.0;33082.0;67069.0;1953.0;0.95;;;8026548.0;;;
USA;4/05/2020;1149675.0;28292.0;68678.0;1609.0;0.95;;;8277321.0;;;
USA;5/05/2020;1175602.0;25927.0;70090.0;1412.0;0.93;;;8596779.0;;;
USA;6/05/2020;1197926.0;22324.0;71361.0;1271.0;0.92;;;8956540.0;;;
USA;7/05/2020;1220804.0;22878.0;73795.0;2434.0;0.91;;;9319275.0;;;
USA;8/05/2020;1246244.0;25440.0;76136.0;2341.0;0.91;;;9723038.0;;;
USA;9/05/2020;1274796.0;28552.0;78169.0;2033.0;0.91;;;10058825.0;;;
USA;10/05/2020;1303629.0;28833.0;79827.0;1658.0;0.91;;;10307904.0;;;
USA;11/05/2020;1329546.0;25917.0;81318.0;1491.0;0.91;;;10627842.0;;;
USA;12/05/2020;1350202.0;20656.0;82391.0;1073.0;0.92;;;11049907.0;;;
USA;13/05/2020;1370152.0;19950.0;83425.0;1034.0;0.92;;;11500351.0;;;
USA;14/05/2020;1394054.0;23902.0;84958.0;1533.0;0.92;;;11950750.0;;;
USA;15/05/2020;1411390.0;17336.0;86465.0;1507.0;0.93;;;12396428.0;;;
USA;16/05/2020;1446033.0;34643.0;88408.0;1943.0;0.94;;;12762569.0;;;
USA;17/05/2020;1472661.0;26628.0;89957.0;1549.0;0.95;;;13067038.0;;;
USA;18/05/2020;1498742.0;26081.0;91196.0;1239.0;0.95;;;13420178.0;;;
USA;19/05/2020;1518659.0;19917.0;92123.0;927.0;0.95;;;13854260.0;;;
USA;20/05/2020;1541403.0;22744.0;93069.0;946.0;0.95;;;14317266.0;;;
USA;21/05/2020;1563326.0;21923.0;94248.0;1179.0;0.95;;;14777089.0;;;
USA;22/05/2020;1586832.0;23506.0;95622.0;1374.0;0.94;;;15269699.0;;;
USA;23/05/2020;1613023.0;26191.0;96705.0;1083.0;0.94;;;15660091.0;;;
USA;24/05/2020;1638986.0;25963.0;98515.0;1810.0;0.95;;;16007015.0;;;
USA;25/05/2020;1660451.0;21465.0;99452.0;937.0;0.94;;;16336135.0;;;
USA;26/05/2020;1681102.0;20651.0;100240.0;788.0;0.94;;;16797638.0;;;
USA;27/05/2020;1700481.0;19379.0;100927.0;687.0;0.94;;;17351427.0;;;
USA;28/05/2020;1717991.0;17510.0;101738.0;811.0;0.95;;;17888192.0;;;
USA;29/05/2020;1737499.0;19508.0;103023.0;1285.0;0.97;;;18435513.0;;;
USA;30/05/2020;1761681.0;24182.0;104274.0;1251.0;0.98;;;18889687.0;;;
USA;31/05/2020;1785422.0;23741.0;105325.0;1051.0;0.99;;;19263248.0;;;
USA;1/06/2020;1809549.0;24127.0;106231.0;906.0;0.99;;;19702700.0;;;
USA;2/06/2020;1831015.0;21466.0;106904.0;673.0;1.0;;;20224997.0;;;
USA;3/06/2020;1848172.0;17157.0;107595.0;691.0;1.0;;;20807626.0;;;
USA;4/06/2020;1869146.0;20974.0;108529.0;934.0;1.02;;;21426434.0;;;
USA;5/06/2020;1889841.0;20695.0;109551.0;1022.0;1.01;;;21999862.0;;;
USA;6/06/2020;1910711.0;20870.0;110436.0;885.0;1.0;;;22464445.0;;;
USA;7/06/2020;1935202.0;24491.0;111312.0;876.0;1.0;;;22870161.0;;;
USA;8/06/2020;1958487.0;23285.0;111981.0;669.0;1.0;;;23319580.0;;;
USA;9/06/2020;1976942.0;18455.0;112574.0;593.0;1.01;;;23880166.0;;;
USA;10/06/2020;1995093.0;18151.0;113350.0;776.0;1.02;;;24509206.0;;;
USA;11/06/2020;2013674.0;18581.0;114177.0;827.0;1.04;;;25124266.0;;;
USA;12/06/2020;2035855.0;22181.0;115059.0;882.0;1.06;;;25741024.0;;;
USA;13/06/2020;2058745.0;22890.0;115947.0;888.0;1.08;;;26272873.0;;;
USA;14/06/2020;2087078.0;28333.0;116682.0;735.0;1.09;;;26686077.0;;;
USA;15/06/2020;2113512.0;26434.0;117367.0;685.0;1.11;;;27192712.0;;;
USA;16/06/2020;2134290.0;20778.0;117856.0;489.0;1.13;;;27865885.0;;;
USA;17/06/2020;2154881.0;20591.0;118381.0;525.0;1.16;;;28572066.0;;;
USA;18/06/2020;2179658.0;24777.0;119055.0;674.0;1.18;;;29274269.0;;;
USA;19/06/2020;2205474.0;25816.0;119739.0;684.0;1.2;;;29978796.0;;;
USA;20/06/2020;2233994.0;28520.0;120382.0;643.0;1.22;;;30563132.0;;;
USA;21/06/2020;2267099.0;33105.0;121137.0;755.0;1.24;;;30984606.0;;;
USA;22/06/2020;2300566.0;33467.0;121713.0;576.0;1.26;;;31532732.0;;;
USA;23/06/2020;2327911.0;27345.0;122126.0;413.0;1.28;;;32233546.0;;;
USA;24/06/2020;2356609.0;28698.0;122541.0;415.0;1.29;;;33000820.0;;;
USA;25/06/2020;2394496.0;37887.0;123287.0;746.0;1.29;;;33772562.0;;;
USA;26/06/2020;2431816.0;37320.0;123979.0;692.0;1.3;;;34582858.0;;;
USA;27/06/2020;2478837.0;47021.0;126512.0;2533.0;1.3;;;35276698.0;;;
USA;28/06/2020;2525377.0;46540.0;127218.0;706.0;1.3;;;35843099.0;;;
USA;29/06/2020;2569030.0;43653.0;127811.0;593.0;1.29;;;36508253.0;;;
USA;30/06/2020;2606613.0;37583.0;128250.0;439.0;1.27;;;37364667.0;;;
USA;1/07/2020;2645130.0;38517.0;128711.0;461.0;1.26;;;38249704.0;;;
USA;2/07/2020;2692383.0;47253.0;129373.0;662.0;1.24;;;39108708.0;;;
USA;3/07/2020;2751725.0;59342.0;130155.0;782.0;1.22;;;39910121.0;;;
USA;4/07/2020;2807177.0;55452.0;130859.0;704.0;1.21;;;40530960.0;;;
USA;5/07/2020;2867543.0;60366.0;131669.0;810.0;1.21;;;41058075.0;;;
USA;6/07/2020;2916521.0;48978.0;132208.0;539.0;1.21;;;41784009.0;;;
USA;7/07/2020;2956934.0;40413.0;132668.0;460.0;1.2;;;42687872.0;;;
USA;8/07/2020;3007697.0;50763.0;133266.0;598.0;1.2;;;43669151.0;;;
USA;9/07/2020;3064451.0;56754.0;134194.0;928.0;1.2;;;44681497.0;;;
USA;10/07/2020;3129226.0;64775.0;135273.0;1079.0;1.19;;;45697903.0;;;
USA;11/07/2020;3191169.0;61943.0;136234.0;961.0;1.18;;;46538398.0;;;
USA;12/07/2020;3259748.0;68579.0;137198.0;964.0;1.18;;;47236508.0;;;
USA;13/07/2020;3328010.0;68262.0;138087.0;889.0;1.16;;;48104806.0;;;
USA;14/07/2020;3386690.0;58680.0;138927.0;840.0;1.15;;;49109041.0;;;
USA;15/07/2020;3442977.0;56287.0;139658.0;731.0;1.13;9245.0;33760.0;50144736.0;;;
USA;16/07/2020;3507493.0;64516.0;140572.0;914.0;1.11;9797.0;38539.0;51174133.0;;;
USA;17/07/2020;3579882.0;72389.0;141694.0;1122.0;1.1;10700.0;40062.0;52221904.0;;;
USA;18/07/2020;3649063.0;69181.0;142783.0;1089.0;1.09;10963.0;40376.0;53134643.0;;;
USA;19/07/2020;3726015.0;76952.0;143864.0;1081.0;1.08;10267.0;37897.0;53853153.0;;;
USA;20/07/2020;3793339.0;67324.0;144869.0;1005.0;1.07;11291.0;41140.0;54761005.0;;;
USA;21/07/2020;3853351.0;60012.0;145801.0;932.0;1.06;11458.0;42195.0;55797737.0;;;
USA;22/07/2020;3911870.0;58519.0;146668.0;867.0;1.05;12487.0;46107.0;56907894.0;;;
USA;23/07/2020;3975206.0;63336.0;147861.0;1193.0;1.04;13916.0;47834.0;57992334.0;;;
USA;24/07/2020;4047622.0;72416.0;149052.0;1191.0;1.03;13627.0;46748.0;59067408.0;;;
USA;25/07/2020;4120764.0;73142.0;150306.0;1254.0;1.02;14402.0;51831.0;59949657.0;;;
USA;26/07/2020;4193916.0;73152.0;151590.0;1284.0;1.01;12403.0;43096.0;60627606.0;;;
USA;27/07/2020;4255512.0;61596.0;152738.0;1148.0;1.0;14230.0;47165.0;61425685.0;;;
USA;28/07/2020;4313271.0;57759.0;153689.0;951.0;0.99;14578.0;48115.0;62394274.0;;;
USA;29/07/2020;4367278.0;54007.0;154625.0;936.0;0.98;14021.0;45617.0;63435253.0;;;
USA;30/07/2020;4425986.0;58708.0;155788.0;1163.0;0.96;14653.0;46832.0;64473913.0;;;
USA;31/07/2020;4490841.0;64855.0;156967.0;1179.0;0.95;14603.0;46150.0;65464901.0;;;
USA;1/08/2020;4556982.0;66141.0;158367.0;1400.0;0.94;14400.0;50419.0;66257905.0;;;
USA;2/08/2020;4625166.0;68184.0;159736.0;1369.0;0.93;14053.0;50238.0;66882462.0;;;
USA;3/08/2020;4681578.0;56412.0;160900.0;1164.0;0.93;14245.0;45291.0;67659829.0;;;
USA;4/08/2020;4732427.0;50849.0;161822.0;922.0;0.94;14116.0;45134.0;68544087.0;;;
USA;5/08/2020;4777756.0;45329.0;162675.0;853.0;0.94;14059.0;44663.0;69510054.0;;;
USA;6/08/2020;4829812.0;52056.0;163747.0;1072.0;0.95;13885.0;43891.0;70501120.0;;;
USA;7/08/2020;4885404.0;55592.0;165007.0;1260.0;0.96;13769.0;43210.0;71517263.0;;;
USA;8/08/2020;4938569.0;53165.0;166218.0;1211.0;0.97;13358.0;41593.0;72333228.0;;;
USA;9/08/2020;5001075.0;62506.0;167535.0;1317.0;0.97;13163.0;41484.0;72959998.0;;;
USA;10/08/2020;5052754.0;51679.0;168578.0;1043.0;0.96;13181.0;42072.0;73745438.0;;;
USA;11/08/2020;5099227.0;46473.0;169478.0;900.0;0.95;13058.0;41645.0;74655066.0;;;
USA;12/08/2020;5142604.0;43377.0;170273.0;795.0;0.94;12868.0;41817.0;75683714.0;;;
USA;13/08/2020;5201562.0;58958.0;171371.0;1098.0;0.92;12677.0;41240.0;76664393.0;;;
USA;14/08/2020;5255954.0;54392.0;172697.0;1326.0;0.92;12512.0;39980.0;77626301.0;;;
USA;15/08/2020;5307476.0;51522.0;173892.0;1195.0;0.9;12246.0;38699.0;78394254.0;;;
USA;16/08/2020;5363737.0;56261.0;174939.0;1047.0;0.88;11991.0;38850.0;78967257.0;;;
USA;17/08/2020;5414874.0;51137.0;175891.0;952.0;0.87;11967.0;39032.0;79644369.0;;;
USA;18/08/2020;5456369.0;41495.0;176780.0;889.0;0.87;11958.0;38897.0;80540237.0;;;
USA;19/08/2020;5497958.0;41589.0;177417.0;637.0;0.87;11571.0;38002.0;81545629.0;;;
USA;20/08/2020;5539583.0;41625.0;178345.0;928.0;0.86;11263.0;37321.0;82542720.0;;;
USA;21/08/2020;5586157.0;46574.0;179609.0;1264.0;0.87;11023.0;35972.0;83508569.0;;;
USA;22/08/2020;5632344.0;46187.0;180609.0;1000.0;0.87;10779.0;34888.0;84303144.0;;;
USA;23/08/2020;5679525.0;47181.0;181616.0;1007.0;0.88;10738.0;34609.0;84865265.0;;;
USA;24/08/2020;5722075.0;42550.0;182622.0;1006.0;0.9;10691.0;34791.0;85532343.0;;;
USA;25/08/2020;5758285.0;36210.0;183458.0;836.0;0.91;10603.0;34479.0;86438719.0;;;
USA;26/08/2020;5794001.0;35716.0;184042.0;584.0;0.92;10383.0;33624.0;87457021.0;;;
USA;27/08/2020;5834575.0;40574.0;184922.0;880.0;0.93;9905.0;33285.0;88478121.0;;;
USA;28/08/2020;5881005.0;46430.0;185984.0;1062.0;0.93;9883.0;31898.0;89465751.0;;;
USA;29/08/2020;5927925.0;46920.0;186924.0;940.0;0.93;9697.0;31178.0;90264446.0;;;
USA;30/08/2020;5974471.0;46546.0;187959.0;1035.0;0.93;9549.0;31075.0;90879362.0;;;
USA;31/08/2020;6015379.0;40908.0;188798.0;839.0;0.94;9509.0;31395.0;91541345.0;;;
USA;1/09/2020;6052014.0;36635.0;189515.0;717.0;0.94;9472.0;31118.0;92449482.0;;;
USA;2/09/2020;6090710.0;38696.0;190068.0;553.0;0.94;9362.0;30827.0;93477339.0;;;
USA;3/09/2020;6129888.0;39178.0;190928.0;860.0;0.94;9232.0;30296.0;94510661.0;;;
USA;4/09/2020;6173535.0;43647.0;191812.0;884.0;0.93;9228.0;29879.0;95510759.0;;;
USA;5/09/2020;6218807.0;45272.0;192760.0;948.0;0.92;9091.0;28845.0;96327782.0;;;
USA;6/09/2020;6269724.0;50917.0;193664.0;904.0;0.91;9010.0;28369.0;96893869.0;;;
USA;7/09/2020;6310853.0;41129.0;194465.0;801.0;0.9;8974.0;28589.0;97309127.0;;;
USA;8/09/2020;6345090.0;34237.0;195150.0;685.0;0.91;8971.0;28951.0;97973605.0;;;
USA;9/09/2020;6369966.0;24876.0;195567.0;417.0;0.94;8784.0;28775.0;98933342.0;;;
USA;10/09/2020;6398020.0;28054.0;196120.0;553.0;0.96;8590.0;28065.0;100022025.0;;;
USA;11/09/2020;6432680.0;34660.0;196946.0;826.0;0.99;8529.0;27368.0;101123043.0;;;
USA;12/09/2020;6471263.0;38583.0;197778.0;832.0;1.02;8312.0;26512.0;101989357.0;;;
USA;13/09/2020;6515345.0;44082.0;198641.0;863.0;1.03;8261.0;26329.0;102617699.0;;;
USA;14/09/2020;6555716.0;40371.0;199303.0;662.0;1.03;8264.0;26788.0;103326930.0;;;
USA;15/09/2020;6588604.0;32888.0;200023.0;720.0;1.03;8158.0;26935.0;104295010.0;;;
USA;16/09/2020;6622940.0;34336.0;200382.0;359.0;1.04;8074.0;26372.0;105435366.0;;;
USA;17/09/2020;6659755.0;36815.0;201183.0;801.0;1.04;8025.0;26085.0;106593984.0;;;
USA;18/09/2020;6703665.0;43910.0;202282.0;1099.0;1.05;7970.0;25833.0;107824213.0;;;
USA;19/09/2020;6748195.0;44530.0;203014.0;732.0;1.05;7833.0;25481.0;108763392.0;;;
USA;20/09/2020;6796322.0;48127.0;203817.0;803.0;1.04;7840.0;25543.0;109387997.0;;;
USA;21/09/2020;6838503.0;42181.0;204491.0;674.0;1.03;7856.0;26379.0;110139058.0;;;
USA;22/09/2020;6872953.0;34450.0;204975.0;484.0;1.03;7862.0;26440.0;111169463.0;;;
USA;23/09/2020;6914351.0;41398.0;205512.0;537.0;1.03;7861.0;26484.0;112375293.0;;;
USA;24/09/2020;6963879.0;49528.0;206172.0;660.0;1.02;7830.0;26407.0;113578605.0;;;
USA;25/09/2020;7005520.0;41641.0;207075.0;903.0;1.02;7813.0;26275.0;114709318.0;;;
USA;26/09/2020;7051481.0;45961.0;207815.0;740.0;1.02;7796.0;25904.0;115648976.0;;;
USA;27/09/2020;7101096.0;49615.0;208593.0;778.0;1.02;8067.0;25970.0;116246681.0;;;
USA;28/09/2020;7143131.0;42035.0;209257.0;664.0;1.03;7915.0;27021.0;116915108.0;;;
USA;29/09/2020;7178682.0;35551.0;209759.0;502.0;1.03;8043.0;27505.0;117900333.0;;;
USA;30/09/2020;7217084.0;38402.0;210159.0;400.0;1.03;8070.0;27669.0;119102012.0;;;
USA;1/10/2020;7255965.0;38881.0;210954.0;795.0;1.04;8005.0;27478.0;120327456.0;;;
USA;2/10/2020;7301885.0;45920.0;211640.0;686.0;1.05;7957.0;27407.0;121520344.0;;;
USA;3/10/2020;7348509.0;46624.0;212373.0;733.0;1.06;7964.0;27271.0;122496961.0;;;
USA;4/10/2020;7399444.0;50935.0;213280.0;907.0;1.06;8119.0;27871.0;123138477.0;;;
USA;5/10/2020;7447171.0;47727.0;213845.0;565.0;1.07;8332.0;28956.0;123946447.0;;;
USA;6/10/2020;7482945.0;35774.0;214443.0;598.0;1.09;8569.0;29999.0;125174661.0;;;
USA;7/10/2020;7524547.0;41602.0;214951.0;508.0;1.1;8638.0;30543.0;126588959.0;;;
USA;8/10/2020;7566201.0;41654.0;215586.0;635.0;1.11;8624.0;31015.0;128024046.0;;;
USA;9/10/2020;7618795.0;52594.0;216368.0;782.0;1.11;8723.0;31207.0;129426598.0;;;
USA;10/10/2020;7674899.0;56104.0;217103.0;735.0;1.12;8731.0;30981.0;130533269.0;;;
USA;11/10/2020;7733693.0;58794.0;217895.0;792.0;1.12;8819.0;31435.0;131281413.0;;;
USA;12/10/2020;7787909.0;54216.0;218576.0;681.0;1.12;9057.0;32780.0;132092522.0;;;
USA;13/10/2020;7832332.0;44423.0;219149.0;573.0;1.13;9412.0;33508.0;133158440.0;;;
USA;14/10/2020;7881476.0;49144.0;219646.0;497.0;1.14;9303.0;33936.0;134391289.0;;;
USA;15/10/2020;7931973.0;50497.0;220298.0;652.0;1.15;9478.0;34388.0;135698057.0;;;
USA;16/10/2020;7989202.0;57229.0;221119.0;821.0;1.15;9538.0;34641.0;137030071.0;;;
USA;17/10/2020;8052248.0;63046.0;221816.0;697.0;1.15;9516.0;34322.0;138151009.0;;;
USA;18/10/2020;8121327.0;69079.0;222696.0;880.0;1.17;9725.0;35016.0;138922174.0;;;
USA;19/10/2020;8175875.0;54548.0;223389.0;693.0;1.18;10075.0;36432.0;139798503.0;;;
USA;20/10/2020;8224762.0;48887.0;224122.0;733.0;1.17;10215.0;37414.0;141076726.0;;;
USA;21/10/2020;8286124.0;61362.0;224734.0;612.0;1.17;10437.0;38105.0;142557663.0;;;
USA;22/10/2020;8344865.0;58741.0;225525.0;791.0;1.18;10650.0;38849.0;144091477.0;;;
USA;23/10/2020;8413522.0;68657.0;226584.0;1059.0;1.18;10712.0;39080.0;145558274.0;;;
USA;24/10/2020;8488425.0;74903.0;227500.0;916.0;1.19;10711.0;39341.0;146738672.0;;;
USA;25/10/2020;8570765.0;82340.0;228419.0;919.0;1.18;10853.0;39986.0;147532944.0;;;
USA;26/10/2020;8646946.0;76181.0;229255.0;836.0;1.19;11110.0;41336.0;148488181.0;;;
USA;27/10/2020;8712556.0;65610.0;229856.0;601.0;1.2;11434.0;42272.0;149829190.0;;;
USA;28/10/2020;8782140.0;69584.0;230538.0;682.0;1.21;11661.0;43487.0;151334105.0;;;
USA;29/10/2020;8857101.0;74961.0;231434.0;896.0;1.21;11827.0;44166.0;152820925.0;;;
USA;30/10/2020;8941511.0;84410.0;232497.0;1063.0;1.22;11854.0;45075.0;154323343.0;;;
USA;31/10/2020;9032641.0;91130.0;233607.0;1110.0;1.22;11887.0;45049.0;155544168.0;;;
USA;1/11/2020;9130159.0;97518.0;234515.0;908.0;1.24;12131.0;46054.0;156444102.0;;;
USA;2/11/2020;9222942.0;92783.0;235457.0;942.0;1.25;12594.0;47938.0;157461384.0;;;
USA;3/11/2020;9364524.0;141582.0;236165.0;708.0;1.27;12909.0;49028.0;158826714.0;;;
USA;4/11/2020;9451712.0;87188.0;236903.0;738.0;1.27;13002.0;50468.0;160460048.0;;;
USA;5/11/2020;9550211.0;98499.0;237934.0;1031.0;1.27;13228.0;51790.0;162156934.0;;;
USA;6/11/2020;9664086.0;113875.0;239232.0;1298.0;1.27;13357.0;52843.0;163835167.0;;;
USA;7/11/2020;9786916.0;122830.0;240459.0;1227.0;1.28;13479.0;53822.0;165291740.0;;;
